,x,y,category,consensus,depth
0,485.0,421.0,pole,3,39.33378219604492
1,339.5,426.0,pole,3,36.1163330078125
2,1261.0,564.0,pole,3,8.972670555114746
3,1100.7614883836052,393.1651533474683,pole,3,32.74105453491211
4,437.0,428.0,pole,2,32.174232482910156
5,571.0,421.0,pole,2,33.324222564697266
6,499.5,426.0,pole,2,29.774084091186523
7,536.5,423.0,pole,2,28.9992733001709
8,377.0,432.0,pole,2,28.72286605834961
9,1046.5057066315476,423.4474501393144,pole,2,21.442174911499023
10,1120.5,419.0,pole,1,20.16429901123047
11,1121.0,405.0,pole,1,27.548824310302734
