,x,y,category,consensus,depth
0,241.5,493.0,pole,3,27.819700241088867
1,313.5,462.0,pole,3,37.669151306152344
2,1113.0,537.0,pole,3,15.059382438659668
3,957.0,531.0,pole,3,17.126359939575195
4,613.0,511.0,pole,3,20.868335723876953
5,760.0,505.0,pole,3,21.1085262298584
6,698.0,486.0,pole,3,30.81063461303711
7,785.0,487.0,pole,2,35.76388168334961
8,235.9643487808644,483.0184058595239,pole,2,34.357906341552734
9,453.5,480.0,pole,2,25.585201263427734
10,571.5,486.0,pole,2,25.428590774536133
11,1278.5,526.0,pole,1,16.598230361938477
12,540.4881234758421,483.5089538323046,pole,1,25.542360305786133
13,488.3928826588936,470.25257558870607,pole,1,39.2984619140625
