,x,y,category,consensus,depth
0,42.0,464.0,pole,3,21.33025360107422
1,221.5,422.0,pole,3,36.24203872680664
2,319.5,402.0,pole,2,46.46766662597656
3,849.0,462.0,pole,2,18.85740089416504
4,818.0,526.0,pole,2,13.075054168701172
5,364.0,402.0,pole,2,46.93695068359375
6,73.4915004381954,446.53063557384553,pole,2,26.110126495361328
7,106.98129810623382,439.0884583142814,pole,2,28.694196701049805
8,119.07483615302549,436.5302098813063,pole,2,29.040809631347656
9,869.9845679012346,441.7438271604939,pole,1,24.080387115478516
10,177.21684599336993,423.0412635983464,pole,1,35.93362808227539
11,161.5,425.0,pole,1,31.671659469604492
12,145.0,430.0,pole,1,31.584102630615234
13,188.0,422.0,pole,1,35.99005889892578
14,633.0,417.0,pole,1,32.87110137939453
