,x,y,category,consensus,depth
0,1244.5,604.0,pole,3,8.001893997192383
1,1221.5,471.0,pole,3,18.872268676757812
2,845.0,472.0,pole,2,24.35647201538086
3,940.0,471.0,pole,2,23.844995498657227
4,1005.0,666.0,pole,2,7.833122730255127
5,1141.5,496.0,pole,2,17.435327529907227
6,10.5,619.0,pole,2,8.694354057312012
7,1054.0,499.0,pole,2,17.935171127319336
8,1066.0,708.0,pole,2,6.36495304107666
9,1278.5,699.0,pole,2,5.62395715713501
10,1090.0,485.0,pole,1,20.18086814880371
11,945.8333333333331,463.88888888888886,pole,1,27.901569366455078
12,583.0,442.0,pole,1,11.516322135925293
