,x,y,category,consensus,depth
0,1106.0,431.0,pole,3,26.505651473999023
1,725.5,554.0,pole,3,11.755744934082031
2,1200.5,450.0,pole,3,21.18269920349121
3,38.0,543.0,pole,2,9.746777534484863
4,1257.5,434.0,pole,2,28.72051429748535
5,1157.0,431.0,pole,2,26.42273712158203
6,560.5,590.0,pole,2,9.862552642822266
7,1129.0,440.0,pole,2,24.319263458251953
8,1229.5,432.0,pole,2,28.83641815185547
9,406.5,597.0,pole,2,9.744401931762695
10,1218.0,422.0,pole,2,31.77235221862793
11,1194.9345862387595,430.25087281854906,pole,1,21.771692276000977
