,x,y,category,consensus,depth
0,566.5030686006764,372.1517473213466,pole,3,82.19880676269531
1,311.5,456.0,pole,3,20.582815170288086
2,985.5,442.0,pole,3,22.177377700805664
3,537.0,382.0,pole,3,67.47288513183594
4,397.9598503395106,443.1309430540143,pole,2,24.02940559387207
5,410.5774740027798,439.0933034817682,pole,2,24.51249122619629
6,807.7031592223298,440.0396252565134,pole,2,25.061460494995117
7,802.445816029301,438.1119327524028,pole,2,25.29922103881836
8,1029.3879636117133,403.6309835395756,pole,1,27.89915657043457
9,992.6356216600266,399.4399270012254,pole,1,30.771244049072266
10,975.2266175776488,409.7563738648567,pole,1,28.740280151367188
11,939.763831483916,401.0518718236678,pole,1,37.20980453491211
12,729.9964018387475,395.70786981673183,pole,1,40.34185028076172
