,x,y,category,consensus,depth
0,125.0,436.0,pole,3,26.095993041992188
1,1009.0,427.0,pole,2,25.368078231811523
2,897.5,426.0,pole,2,26.559988021850586
3,1254.0,467.0,pole,2,15.159822463989258
4,70.0,557.0,pole,2,10.737913131713867
5,19.5,588.0,pole,2,8.377525329589844
6,253.0,434.0,pole,2,26.540489196777344
7,950.0,428.0,pole,2,23.634628295898438
8,198.0,437.0,pole,2,26.461442947387695
9,28.5,494.0,pole,2,15.415202140808105
10,1091.0,580.0,pole,2,8.720407485961914
11,141.5,422.0,pole,1,29.618608474731445
12,719.7980818234645,366.29466199417016,pole,1,66.06318664550781
13,708.8673839734797,363.03870944311086,pole,1,97.19454956054688
14,691.6573490607378,366.29466199417016,pole,1,99.62730407714844
15,702.1229108319998,366.7597980728929,pole,1,86.27978515625
16,740.7943244170096,404.556755829904,pole,1,32.97127914428711
17,1058.6125042866945,548.5628858024692,pole,1,10.742801666259766
