,x,y,category,consensus,depth
0,225.5,503.0,pole,3,13.431739807128906
1,389.0,394.0,pole,3,27.751325607299805
2,1005.0,468.0,pole,3,17.11945343017578
3,421.5,400.0,pole,2,35.4553337097168
4,584.5,394.0,pole,2,39.474727630615234
5,469.5,398.0,pole,2,35.19749450683594
6,553.5,395.0,pole,2,43.51340103149414
7,525.4549254115227,396.5192043895748,pole,2,35.23865509033203
8,508.7100265775034,393.17022462277095,pole,2,47.49925994873047
9,943.5458975392708,401.9974899117568,pole,1,29.60408592224121
10,892.5,383.0,pole,1,41.76362991333008
11,834.0,416.0,pole,1,28.72278594970703
