,x,y,category,consensus,depth
0,356.0,490.0,pole,3,25.11667823791504
1,1189.5,439.0,pole,3,45.114906311035156
2,483.5,667.0,pole,2,8.992934226989746
3,393.0,705.0,pole,2,7.587711334228516
4,565.0,632.0,pole,2,9.955070495605469
5,876.7815083923946,527.2317452322436,pole,2,18.820131301879883
6,756.0,565.0,pole,2,13.94078254699707
7,848.6407756296678,538.3950111215897,pole,2,15.997321128845215
8,812.0,548.0,pole,2,16.02349281311035
9,697.0,582.0,pole,2,13.317593574523926
10,642.0,600.0,pole,2,11.98108196258545
11,1039.9344482277168,413.7773033637848,pole,1,93.0958023071289
12,1006.5027925695186,412.485258700666,pole,1,38.87290573120117
13,261.0,719.0,pole,1,6.117193222045898
