,x,y,category,consensus,depth
0,1245.0,632.0,pole,3,6.962063312530518
1,826.5,504.0,pole,2,15.043307304382324
2,800.5,486.0,pole,2,16.26292610168457
3,865.0,530.0,pole,2,12.706466674804688
4,761.5,458.0,pole,2,20.850906372070312
5,777.5,470.0,pole,2,18.39365577697754
6,747.0,450.0,pole,2,22.50909423828125
7,742.4688143004116,405.5614497599452,pole,2,34.864139556884766
8,681.5,397.0,pole,1,43.7478141784668
9,692.3550531788219,394.43539475689687,pole,1,41.73565673828125
10,707.4719757373115,394.43539475689687,pole,1,45.85930633544922
11,671.6564976756594,382.5744247494666,pole,1,68.16471862792969
12,700.9600706351929,381.6441525920211,pole,1,56.42603302001953
13,501.79197544702754,405.02370386616576,pole,1,41.82942199707031
14,507.7755146279337,401.9287698070764,pole,1,43.11404800415039
15,527.1704347315606,388.5173888843556,pole,1,51.863311767578125
