,x,y,category,consensus,depth
0,709.5,439.0,pole,3,29.535242080688477
1,753.5,496.0,pole,3,15.644817352294922
2,1010.0,424.0,pole,3,43.81214904785156
3,1139.5,456.0,pole,3,22.189769744873047
4,1076.0,459.0,pole,3,22.335399627685547
5,797.5,441.0,pole,2,28.96335220336914
6,690.0,527.0,pole,2,14.658235549926758
7,817.0,446.0,pole,2,26.58414077758789
8,1261.5,458.0,pole,2,20.336217880249023
9,770.5,496.0,pole,2,15.681046485900879
10,729.5,441.0,pole,2,29.472991943359375
11,1201.0,462.0,pole,2,20.29442024230957
12,897.5,445.0,pole,2,25.260852813720703
13,1186.0,474.0,pole,2,19.798830032348633
14,1122.0,469.0,pole,2,20.09110450744629
15,841.0,492.0,pole,2,16.538694381713867
16,1102.5,449.0,pole,2,23.284406661987305
17,346.0,520.0,pole,2,13.249689102172852
18,581.0,536.0,pole,2,12.986620903015137
19,679.9768518518518,480.3240740740741,pole,1,18.218175888061523
