,x,y,category,consensus,depth
0,139.0,457.0,pole,3,26.44663429260254
1,97.0,462.0,pole,2,24.766536712646484
2,345.5,425.0,pole,2,36.60735321044922
3,173.0,450.0,pole,2,27.049190521240234
4,257.5,438.0,pole,2,32.44733428955078
5,281.92502872617104,433.3365126854014,pole,2,32.95497512817383
6,732.0660458997772,434.8440915959363,pole,2,31.202838897705078
7,687.227245625783,424.2383882152434,pole,2,33.58322525024414
8,682.6027307800632,427.7676232290822,pole,2,33.5797233581543
9,230.66593259413995,442.01112895389895,pole,2,30.046377182006836
10,760.7595511966462,533.467593897121,pole,2,12.739314079284668
11,675.5,427.0,pole,2,33.56745910644531
12,205.8249860070788,447.5313393065792,pole,2,29.592296600341797
13,304.00587013689216,431.3650089880156,pole,2,35.480411529541016
14,422.5761275196236,419.5527430079257,pole,2,40.89095687866211
15,703.475168234406,346.1705144405279,pole,2,81.1636734008789
16,790.3052475816955,419.6138733695236,pole,1,35.664146423339844
17,683.352741839442,367.7909886757608,pole,1,34.865909576416016
18,677.7654282730335,370.2202554437646,pole,1,34.865909576416016
19,658.8948840191808,374.5346332237392,pole,1,104.58723449707031
20,669.3115799203807,372.3580101996079,pole,1,34.865909576416016
21,725.3186442234224,401.3592095048401,pole,1,46.201602935791016
22,722.519595764171,402.0893960594275,pole,1,46.201602935791016
23,719.7205473049195,404.8884445186789,pole,1,42.32761764526367
24,716.6781033274723,406.5922131460494,pole,1,42.32761764526367
25,712.9054727954377,408.7827728098114,pole,1,42.27958679199219
26,707.9158646724242,409.9997504007903,pole,1,42.12265396118164
27,703.6564431039981,414.0157764510207,pole,1,39.54505157470703
28,409.3988677152443,424.04062935670913,pole,1,39.99749755859375
29,394.7571060737794,425.5618513454328,pole,1,37.455604553222656
30,654.0,376.0,pole,1,88.58731842041016
31,51.5,471.0,pole,1,22.886905670166016
