,x,y,category,consensus,depth
0,797.5,367.0,pole,3,63.38192367553711
1,529.5,416.0,pole,3,28.656784057617188
2,506.0,421.0,pole,3,26.237607955932617
3,874.5,396.0,pole,3,35.64262771606445
4,1053.5,416.0,pole,3,24.934707641601562
5,824.687882631275,376.5098901119529,pole,3,56.759803771972656
6,574.6734198058762,358.6964212130469,pole,3,76.8105239868164
7,488.4422315869989,361.3687417160299,pole,2,116.19388580322266
8,735.1727822170433,359.17741400418834,pole,2,84.69741821289062
9,718.777389671911,356.64204402298225,pole,2,95.50458526611328
10,750.4962554912521,353.545815044803,pole,2,82.98784637451172
11,741.916271400229,359.09756945664145,pole,1,82.98784637451172
12,731.1161902471137,360.022537331257,pole,1,84.69741821289062
13,851.5,370.0,pole,1,61.32439422607422
