,x,y,category,consensus,depth
0,534.4413544524464,389.3188978909466,pole,3,107.89032745361328
1,445.0,410.0,pole,3,48.174285888671875
2,502.0,397.0,pole,3,60.68659210205078
3,161.0,490.0,pole,2,17.731416702270508
4,186.5,481.0,pole,2,18.74618148803711
5,151.401793624257,487.23004246208666,pole,2,18.630998611450195
6,668.5,383.0,pole,2,76.08794403076172
7,330.0,414.0,pole,2,44.97534942626953
8,553.5119336800793,383.2721288675508,pole,2,137.48524475097656
9,572.7840359850294,378.8651798624298,pole,1,147.5019073486328
10,563.0472232938959,380.2487443558528,pole,1,177.61183166503906
11,485.602066186557,390.4817380877535,pole,1,81.06736755371094
