,x,y,category,consensus,depth
0,669.0,400.0,pole,3,76.79438018798828
1,833.5,431.0,pole,3,30.878522872924805
2,881.0,462.0,pole,3,20.89583969116211
3,401.0,405.0,pole,3,54.03892517089844
4,467.5,401.0,pole,3,61.740352630615234
5,809.0,410.0,pole,3,49.07717514038086
6,557.0,403.0,pole,3,92.18588256835938
7,605.5,402.0,pole,3,97.01746368408203
8,913.5,419.0,pole,3,41.376564025878906
9,1035.0,558.0,pole,3,9.919148445129395
10,228.5,719.0,pole,2,6.460300922393799
11,1172.5,719.0,pole,1,6.0706095695495605
12,84.0,719.0,pole,1,6.13411808013916
