,x,y,category,consensus,depth
0,15.97222222222222,484.02777777777777,pole,3,16.11725616455078
1,317.5,465.0,pole,3,19.221927642822266
2,600.0,436.0,pole,3,27.371896743774414
3,565.0,413.0,pole,3,52.671024322509766
4,657.0,435.0,pole,3,27.364133834838867
5,1241.0,417.0,pole,3,29.318674087524414
6,1042.5,592.0,pole,3,8.306586265563965
7,1113.5,428.0,pole,2,25.648683547973633
8,332.5,463.0,pole,2,22.128541946411133
9,638.0,445.0,pole,2,26.56329917907715
10,938.5,533.0,pole,2,10.222426414489746
11,186.0,496.0,pole,2,17.055578231811523
12,1073.5,426.0,pole,2,32.397159576416016
13,1134.0,556.0,pole,2,9.352933883666992
14,867.5,539.0,pole,2,10.516083717346191
15,772.0,434.0,pole,2,25.6663761138916
16,1158.0,423.0,pole,2,29.907188415527344
17,717.5,439.0,pole,2,25.52349281311035
18,389.5,462.0,pole,2,20.37164878845215
19,267.5,487.0,pole,2,18.062313079833984
20,1144.0,539.0,pole,2,11.000898361206055
21,303.50129136659814,428.6228965430194,pole,2,33.01956558227539
22,694.0,430.0,pole,1,25.896221160888672
23,260.1289600717391,456.4578699364095,pole,1,21.402740478515625
24,378.15563200160045,429.3206006611036,pole,1,31.808441162109375
25,363.2712774824722,428.8554645823808,pole,1,32.16065216064453
26,633.6269718792868,428.6694101508917,pole,1,26.99603843688965
27,695.7357687926637,447.1685826262605,pole,1,23.901514053344727
