,x,y,category,consensus,depth
0,774.5,429.0,pole,3,29.735904693603516
1,932.0,550.0,pole,2,11.77234172821045
2,876.5,520.0,pole,2,13.7318115234375
3,1006.0,594.0,pole,2,9.274677276611328
4,702.8016380440944,420.6715729333951,pole,2,34.84963607788086
5,690.9410718006213,413.8580561552297,pole,2,40.680789947509766
6,696.9975311589905,416.8862858344143,pole,2,37.87736511230469
7,682.1087352363328,410.5774740027797,pole,2,43.07377243041992
8,677.5663907175559,408.0539492701259,pole,2,45.11257553100586
9,648.6064208856204,390.3589938447572,pole,1,64.33142852783203
10,657.8122391103417,389.0669491816384,pole,1,64.33142852783203
11,665.7260126719441,388.7439380158587,pole,1,70.90313720703125
12,686.146374808579,412.091588842372,pole,1,42.081512451171875
13,534.1460684117295,391.3799932588132,pole,1,61.776729583740234
14,537.3394176104582,388.88762315248846,pole,1,61.776729583740234
