,x,y,category,consensus,depth
0,777.0,403.0,pole,3,45.94768142700195
1,962.0,513.0,pole,3,12.766804695129395
2,874.5,459.0,pole,3,19.733884811401367
3,589.5,387.0,pole,3,62.11524963378906
4,541.0,371.0,pole,3,71.8583984375
5,428.0,510.0,pole,2,14.838399887084961
6,191.5,477.0,pole,2,19.770851135253906
7,403.5,541.0,pole,2,12.244385719299316
8,734.0,477.0,pole,2,19.209392547607422
9,855.0,555.0,pole,2,12.45656681060791
10,1020.0,681.0,pole,2,7.238415718078613
11,93.0,517.0,pole,2,13.805583000183105
12,801.0,516.0,pole,2,14.559368133544922
13,514.8797982528282,360.3189554272458,pole,2,90.03773498535156
