,x,y,category,consensus,depth
0,1181.0,404.0,pole,3,47.4707145690918
1,481.5,422.0,pole,3,42.02823257446289
2,386.0,456.0,pole,3,28.00405502319336
3,49.0,508.0,pole,3,16.1347713470459
4,80.5,719.0,pole,2,5.3623270988464355
5,451.0,609.0,pole,2,9.483292579650879
6,801.0,501.0,pole,2,17.995616912841797
7,648.0,537.0,pole,2,13.328104972839355
8,864.0,483.0,pole,2,20.372770309448242
9,349.0,649.0,pole,2,8.309866905212402
10,747.0,513.0,pole,2,15.309103965759277
11,521.0,586.0,pole,2,10.53475284576416
12,836.0,493.0,pole,2,19.277137756347656
13,696.0,524.0,pole,2,15.289002418518066
14,588.0,560.0,pole,2,11.814598083496094
15,248.0,700.0,pole,2,6.860090732574463
16,1045.5,382.0,pole,1,89.03191375732422
