,x,y,category,consensus,depth
0,475.1177704364224,400.9053782782041,pole,1,75.73906707763672
1,280.01191939109896,410.48258947283193,pole,1,47.254215240478516
2,273.267446249619,412.80826986644576,pole,1,45.78947830200195
3,269.5463576198369,413.97111006325264,pole,1,43.56715774536133
4,265.1275648719708,416.7619265355892,pole,1,40.743141174316406
5,261.4064762421887,419.0876069292029,pole,1,40.51940155029297
6,257.4528195730453,420.4830151653712,pole,1,39.50788116455078
7,253.96429898262463,420.94815124409394,pole,1,39.223609924316406
8,249.0803701560357,423.9715357557919,pole,1,37.77962112426758
9,243.0336011326399,426.5297841887671,pole,1,34.99966812133789
10,237.9171042666896,429.0880326217422,pole,1,34.96856689453125
11,231.6377672039324,431.8788490940787,pole,1,34.39945602416992
12,224.66072602309103,434.6696655664152,pole,1,31.508909225463867
13,217.2185487635269,438.158186156836,pole,1,30.477252960205078
14,210.00893954332423,441.1815706685338,pole,1,29.32815933227539
15,201.40392208695323,446.53063557384553,pole,1,27.669221878051758
16,191.9367283950617,447.5308641975309,pole,1,26.1951961517334
17,182.29166666666669,452.3533950617284,pole,1,25.6950626373291
18,171.6820987654321,461.51620370370375,pole,1,23.935882568359375
19,160.10802469135805,463.9274691358025,pole,1,23.192140579223633
20,145.1581790123457,473.5725308641976,pole,1,20.24507713317871
21,127.79706790123456,481.2885802469136,pole,1,19.240150451660156
22,111.40046296296298,489.0046296296297,pole,1,18.61728286743164
23,90.18132716049384,496.7206790123457,pole,1,17.35516357421875
24,66.55092592592592,508.2947530864198,pole,1,16.018041610717773
25,2.8935185185185186,537.7121913580247,pole,1,13.050827026367188
26,35.5,518.0,pole,1,13.859170913696289
27,310.5,398.0,pole,1,70.96290588378906
