,x,y,category,consensus,depth
0,272.0,427.0,pole,3,41.79673767089844
1,497.5,400.0,pole,3,50.99752426147461
2,533.5,386.0,pole,3,76.61703491210938
3,984.5,580.0,pole,2,10.458187103271484
4,902.5,550.0,pole,2,12.485274314880371
5,801.5,505.0,pole,2,16.925737380981445
6,765.5,492.0,pole,2,18.187986373901367
7,847.0,525.0,pole,2,14.345060348510742
8,737.5,478.0,pole,2,19.322021484375
9,434.0,409.0,pole,2,50.76427459716797
10,458.0,409.0,pole,2,49.62049865722656
11,1092.5,623.0,pole,2,8.499428749084473
12,474.0,404.0,pole,2,54.856536865234375
13,1242.0,683.0,pole,2,6.542973041534424
14,569.5,387.0,pole,2,76.1073989868164
15,252.17817644032925,425.32043038408784,pole,2,41.92593002319336
16,520.0,402.0,pole,2,50.579856872558594
17,513.0,397.0,pole,2,69.50199127197266
18,449.32145204618206,404.6683884887975,pole,1,53.491004943847656
19,1122.5,500.0,pole,1,15.044048309326172
20,937.0,431.0,pole,1,28.304182052612305
21,858.0,440.0,pole,1,26.830169677734375
22,1089.5,429.0,pole,1,26.553916931152344
23,1002.0,427.0,pole,1,29.940202713012695
