,x,y,category,consensus,depth
0,1223.5,506.0,pole,3,14.318645477294922
1,440.5,504.0,pole,3,17.8655948638916
2,986.5,498.0,pole,3,15.315110206604004
3,900.5,506.0,pole,3,15.167795181274414
4,365.5,519.0,pole,2,15.944796562194824
5,529.5,551.0,pole,2,13.515557289123535
6,1248.0,518.0,pole,2,13.178049087524414
7,939.5,541.0,pole,2,12.674545288085938
8,10.5,483.0,pole,2,24.899538040161133
9,746.0,552.0,pole,2,12.967068672180176
10,256.1969521604939,413.9338991769548,pole,1,69.41741180419922
11,119.11651234567904,442.70833333333337,pole,1,44.197593688964844
