,x,y,category,consensus,depth
0,1161.2654320987656,441.7438271604939,pole,3,23.846729278564453
1,359.27854938271605,393.5185185185185,pole,3,36.0512580871582
2,894.0,476.0,pole,3,16.525047302246094
3,724.0,420.0,pole,3,29.20054817199707
4,282.0,403.0,pole,3,32.23814392089844
5,1236.4969135802469,452.83564814814815,pole,2,20.257474899291992
6,1169.945987654321,439.8148148148149,pole,2,23.77436065673828
7,1071.0841049382716,420.04243827160496,pole,2,28.539169311523438
8,1115.451388888889,429.68750000000006,pole,2,26.17746353149414
9,1089.4097222222224,423.900462962963,pole,2,28.30367660522461
10,1201.7746913580247,446.5663580246914,pole,2,21.633899688720703
11,1140.0462962962963,435.9567901234568,pole,2,24.030319213867188
12,943.5458975392708,389.6322187217529,pole,1,20.232263565063477
13,968.7811448658092,399.9786701256336,pole,1,38.64707946777344
14,962.9770379807054,391.9033909811414,pole,1,44.02684783935547
15,1278.0,459.0,pole,1,19.81944465637207
