,x,y,category,consensus,depth
0,689.5642367064854,365.5969578760861,pole,3,54.036720275878906
1,915.5,487.0,pole,2,16.13614273071289
2,730.0,399.0,pole,2,33.505733489990234
3,778.5,434.0,pole,2,24.33629035949707
4,860.5,470.0,pole,2,17.869081497192383
5,789.0,442.0,pole,2,22.680944442749023
6,765.5,424.0,pole,2,25.956260681152344
7,818.0,457.0,pole,2,20.011314392089844
8,750.5,414.0,pole,2,28.586339950561523
9,741.5,409.0,pole,2,30.808666229248047
10,998.0,506.0,pole,2,14.783367156982422
11,770.7304824436063,402.1101400558224,pole,2,33.21686553955078
