,x,y,category,consensus,depth
0,1237.5,483.0,pole,3,15.092425346374512
1,1199.0,664.0,pole,2,7.064096450805664
2,529.5,481.0,pole,2,17.033191680908203
3,517.0,492.0,pole,2,16.154916763305664
4,489.5,505.0,pole,2,15.021553993225098
5,1127.0,622.0,pole,2,8.423379898071289
6,315.0,528.0,pole,2,12.889792442321777
7,889.5,472.0,pole,2,18.16492462158203
8,181.0,535.0,pole,2,12.363719940185547
9,1074.5,589.0,pole,2,9.350259780883789
10,865.5,456.0,pole,2,20.70441246032715
11,970.0,521.0,pole,2,13.226088523864746
12,925.0,494.0,pole,2,15.379530906677246
13,945.5,505.0,pole,2,15.153526306152344
14,877.5,464.0,pole,2,19.31186866760254
15,422.0,518.0,pole,2,13.26923656463623
16,907.0,483.0,pole,2,17.09454917907715
17,998.0,540.0,pole,2,11.67077922821045
18,43.5,526.0,pole,2,11.683833122253418
19,537.8461505486969,469.8618612825789,pole,2,18.9388370513916
20,410.2500214334706,416.9479809670783,pole,2,27.754812240600586
