,x,y,category,consensus,depth
0,603.5,399.0,pole,3,33.37553787231445
1,82.0,391.0,pole,3,28.000789642333984
2,1143.0,386.0,pole,3,33.23001480102539
3,925.5,352.0,pole,3,58.61005783081055
4,29.0,374.0,pole,3,45.994049072265625
5,850.0,367.0,pole,3,49.758155822753906
6,1113.5,360.0,pole,3,68.73130798339844
7,1050.0,391.0,pole,3,34.769775390625
8,1079.5,451.0,pole,3,19.41208839416504
9,479.5,418.0,pole,3,27.210952758789062
10,1193.5,373.0,pole,3,45.17332458496094
11,587.3842592592594,394.0007716049383,pole,2,36.71443557739258
12,980.2742859082076,353.0382837505716,pole,2,73.71893310546875
13,745.0,343.0,pole,2,55.930397033691406
14,570.8776904808705,333.3493842760638,pole,1,55.99066162109375
15,487.5,310.0,pole,1,28.177104949951172
16,368.0,313.0,pole,1,60.508689880371094
17,417.5,314.0,pole,1,61.26069259643555
18,549.2862654320988,344.8109567901235,pole,1,56.53826141357422
19,560.3780864197531,343.3641975308642,pole,1,55.722198486328125
20,598.4760802469136,341.91743827160496,pole,1,56.71782302856445
21,755.6905864197531,341.91743827160496,pole,1,55.829986572265625
22,1071.5277777777778,359.72222222222223,pole,1,69.51335906982422
