,x,y,category,consensus,depth
0,724.5,425.0,pole,3,29.21915626525879
1,542.0,391.0,pole,3,53.10023498535156
2,409.5,380.0,pole,3,78.84732055664062
3,69.99367712620028,370.3971622085048,pole,2,50.958065032958984
4,272.4677606469419,378.1926888632336,pole,1,104.6937484741211
5,289.8773011845567,380.474521846319,pole,1,107.1491928100586
6,297.14536179734733,374.727683222252,pole,1,100.41827392578125
7,300.8639044364495,382.24928083316325,pole,1,100.41827392578125
8,320.347445228557,383.5134501107256,pole,1,101.265869140625
9,246.5,386.0,pole,1,81.52941131591797
