,x,y,category,consensus,depth
0,829.0,463.0,pole,3,21.344078063964844
1,1057.5,462.0,pole,3,18.746746063232422
2,710.0,440.0,pole,3,27.287601470947266
3,573.5,411.0,pole,3,44.71230697631836
4,275.5,443.0,pole,3,29.337879180908203
5,677.5,442.0,pole,2,28.926198959350586
6,665.0,443.0,pole,2,29.30873680114746
7,268.27871824479934,393.5577016392144,pole,2,73.10501098632812
8,248.0,471.0,pole,2,22.008935928344727
9,203.26446640184423,384.9001051430804,pole,1,126.56250762939453
10,282.4022617804306,393.2375580705996,pole,1,68.03189086914062
