,x,y,category,consensus,depth
0,826.0,402.0,pole,3,38.16691970825195
1,1105.5,413.0,pole,3,30.205049514770508
2,232.5,450.0,pole,3,23.10312843322754
3,503.2513962847593,397.9497562405799,pole,2,45.85686492919922
4,723.7468933251214,396.4457354999183,pole,2,44.14171600341797
5,734.5,382.0,pole,2,57.180091857910156
6,505.9969911938867,395.3656669143424,pole,1,53.102500915527344
7,1249.0,517.0,pole,1,12.145499229431152
8,1201.0,502.0,pole,1,13.665721893310547
9,1239.4574116941017,461.8243098422497,pole,1,15.552520751953125
10,1200.609246399177,470.5316572359397,pole,1,13.805319786071777
11,1176.161694101509,486.9416580932785,pole,1,14.863665580749512
12,719.9616062261406,392.6604484009375,pole,1,49.77797317504883
