,x,y,category,consensus,depth
0,419.5,452.0,pole,3,26.091472625732422
1,506.0,435.0,pole,3,31.85541534423828
2,909.5,426.0,pole,3,25.779752731323242
3,1251.0,422.0,pole,3,20.523330688476562
4,181.5,474.0,pole,2,21.339698791503906
5,1200.0,443.0,pole,2,18.7653751373291
6,1249.0,690.0,pole,2,5.775078773498535
7,353.0,467.0,pole,2,22.943649291992188
8,202.0,458.0,pole,2,23.46683692932129
9,959.5,449.0,pole,2,21.205821990966797
10,857.5,440.0,pole,2,24.349550247192383
11,465.5,457.0,pole,2,25.278749465942383
12,1087.5,447.22222222222223,pole,2,19.885656356811523
13,573.3105370002144,433.8334959091174,pole,2,32.953033447265625
14,145.5,458.0,pole,2,23.23064613342285
15,87.0,458.0,pole,2,23.262975692749023
16,1076.0,632.0,pole,1,7.702338218688965
