,x,y,category,consensus,depth
0,393.5,441.0,pole,3,28.925464630126953
1,293.0,466.0,pole,3,22.418107986450195
2,1242.361111111111,439.5833333333333,pole,3,18.677658081054688
3,344.0,470.0,pole,2,22.292449951171875
4,25.0,487.0,pole,2,17.919090270996094
5,214.0,482.0,pole,2,19.5440673828125
6,53.5,470.0,pole,2,20.210847854614258
7,463.1639017489712,442.7351251714678,pole,2,30.409360885620117
8,659.3303915895062,383.96983298563487,pole,1,67.04928588867188
9,656.7721431565311,383.5046969069121,pole,1,78.06446838378906
