,x,y,category,consensus,depth
0,115.0,495.0,pole,3,17.264516830444336
1,849.0,483.0,pole,3,17.132877349853516
2,896.5,478.0,pole,3,16.844125747680664
3,139.0,511.0,pole,2,16.283008575439453
4,177.0,498.0,pole,2,16.511459350585938
5,801.8945997180309,397.4587792685948,pole,2,41.756263732910156
6,755.6135598851167,401.877572016461,pole,2,44.89815902709961
7,752.3576073340574,390.4817380877535,pole,1,48.8643913269043
8,783.7542926478435,391.1794422058376,pole,1,52.24790954589844
9,71.0,493.0,pole,1,17.017061233520508
