,x,y,category,consensus,depth
0,417.5,403.0,pole,3,48.39744567871094
1,345.5,383.0,pole,3,98.61949920654297
2,174.0,399.0,pole,3,74.66392517089844
3,34.0,419.0,pole,3,43.4365119934082
4,807.0,407.0,pole,3,42.7195930480957
5,863.5,496.0,pole,3,16.05139923095703
6,430.0,407.0,pole,2,46.65510559082031
7,159.0,453.0,pole,2,24.950634002685547
8,297.5,374.0,pole,2,142.24276733398438
9,246.0,372.0,pole,2,173.7844696044922
10,333.5,376.0,pole,1,103.60433197021484
11,856.3155209285933,471.41541578551295,pole,1,19.661102294921875
