,x,y,category,consensus,depth
0,816.5722270910601,376.6310192991202,pole,3,49.59492874145508
1,347.0,424.0,pole,3,26.982582092285156
2,445.0,395.0,pole,3,40.736328125
3,502.0,384.0,pole,3,58.9919319152832
4,854.0,446.0,pole,3,21.662338256835938
5,805.0,406.0,pole,3,32.41387176513672
6,533.5,434.0,pole,2,26.59629249572754
7,547.5,429.0,pole,2,28.512422561645508
8,759.7222222222222,434.02777777777777,pole,2,26.292339324951172
9,560.619212962963,424.6506344307271,pole,2,28.688949584960938
10,792.8856812234313,353.9306721716508,pole,1,34.59244155883789
11,775.1887427370542,356.81070288438417,pole,1,52.070308685302734
12,707.9661660166994,364.944307800958,pole,1,79.07210540771484
13,749.5,358.0,pole,1,124.45697784423828
