,x,y,category,consensus,depth
0,665.3771606129021,371.8762949388432,pole,3,195.9750213623047
1,641.1900845193188,378.6207680803232,pole,3,95.64546966552734
2,613.9796239140376,388.8537618122238,pole,3,64.24684143066406
3,989.5,493.0,pole,3,13.927542686462402
4,1022.0,453.0,pole,3,19.758127212524414
5,555.0,405.0,pole,3,49.18560791015625
6,376.6396604938272,458.6226851851852,pole,2,22.633832931518555
7,201.0,463.0,pole,2,22.350473403930664
8,656.5395751171698,373.0391351356501,pole,1,195.9750213623047
9,650.7253741331353,369.0854784665067,pole,1,123.05804443359375
10,624.2126176459382,372.341431017566,pole,1,130.3159942626953
11,394.0007716049383,452.83564814814815,pole,1,23.039714813232422
12,357.0,458.0,pole,1,22.75714111328125
