,x,y,category,consensus,depth
0,672.0,409.0,pole,3,53.72500228881836
1,919.5,447.0,pole,3,25.686981201171875
2,893.0,444.0,pole,2,29.185144424438477
3,226.0,446.0,pole,2,33.24697494506836
4,205.5,448.0,pole,2,32.8211555480957
5,158.0,455.0,pole,2,29.007007598876953
6,37.5,474.0,pole,2,23.167287826538086
7,184.5,451.0,pole,2,29.900768280029297
8,373.5,419.0,pole,2,46.346534729003906
9,73.02636435947265,468.6245993131764,pole,2,24.34977912902832
10,361.5,421.0,pole,2,45.855979919433594
11,385.5,418.0,pole,2,47.284854888916016
12,397.0,415.0,pole,2,49.719093322753906
13,133.95919067215365,457.6939014631917,pole,2,27.768964767456055
14,105.1207537913428,462.3452622504192,pole,2,26.35395050048828
15,0.5,480.0,pole,2,21.701818466186523
16,662.6775947948984,406.792186903799,pole,1,53.826820373535156
17,683.5,382.0,pole,1,60.141414642333984
