,x,y,category,consensus,depth
0,989.5,478.0,pole,3,16.312515258789062
1,857.5,393.0,pole,3,78.08953094482422
2,624.0,387.0,pole,3,70.95446014404297
3,572.5,392.0,pole,3,60.33635330200195
4,547.5,387.0,pole,3,65.18406677246094
5,1094.0,415.0,pole,3,30.32549476623535
6,1141.5,414.0,pole,3,31.369720458984375
7,801.5,394.0,pole,3,68.14421081542969
8,1001.3888888888888,393.75,pole,2,48.944610595703125
9,689.1396604938273,351.08024691358025,pole,1,115.38853454589844
10,740.258487654321,363.6188271604939,pole,1,116.6264877319336
11,800.5401234567902,348.1867283950618,pole,1,69.9500732421875
12,850.2121913580247,390.14274691358025,pole,1,77.9983901977539
13,1072.6782193072704,386.4722650891633,pole,1,51.13811492919922
14,1136.3274403196924,384.2024010249963,pole,1,36.498016357421875
15,1103.3027787303768,370.9460227813977,pole,1,76.84939575195312
16,1168.4218297515624,373.9694072930956,pole,1,78.1626205444336
17,1194.4694501600368,375.8299516079866,pole,1,77.96540069580078
18,1162.0,410.0,pole,1,35.893611907958984
19,875.6832704287435,367.5867066572889,pole,1,92.03353881835938
20,838.6590701207234,368.06073445768,pole,1,93.88484191894531
