,x,y,category,consensus,depth
0,144.9420310855866,432.5138358338999,pole,3,32.46900939941406
1,1006.5,539.0,pole,3,11.257110595703125
2,224.5,410.0,pole,3,42.77756881713867
3,317.5,396.0,pole,2,59.94935607910156
4,282.0,397.0,pole,2,59.93629455566406
5,653.5,444.0,pole,2,25.012470245361328
6,685.5,421.0,pole,2,32.40214538574219
7,85.0,440.0,pole,2,31.710765838623047
8,832.0,510.0,pole,2,14.074105262756348
9,17.5,461.0,pole,2,23.783092498779297
10,55.39641493121709,448.3394981022117,pole,2,27.075298309326172
11,177.5,414.0,pole,2,43.01021194458008
12,192.31695246696,409.6013689384025,pole,1,43.06999969482422
13,185.4002901413939,412.131855155073,pole,1,42.951194763183594
14,165.32509948914105,419.04851748063913,pole,1,38.51068878173828
15,160.7702242991341,420.22941104841874,pole,1,32.555747985839844
16,127.75091606586795,429.28183932121,pole,1,32.91981506347656
17,651.190510211858,413.2927866151152,pole,1,33.02592086791992
