,x,y,category,consensus,depth
0,400.01702770156993,394.2028267175355,pole,3,57.11252212524414
1,327.68836746018144,405.3660926068816,pole,3,26.79425811767578
2,764.5,418.0,pole,3,32.246376037597656
3,162.0,498.0,pole,2,16.4647274017334
4,779.0,462.0,pole,2,19.438655853271484
5,299.5,453.0,pole,2,24.542165756225586
6,792.5,471.0,pole,2,18.043073654174805
7,278.5,460.0,pole,2,23.060102462768555
8,254.5,468.0,pole,2,21.53028678894043
9,227.5,475.0,pole,2,19.980167388916016
10,122.0,510.0,pole,2,16.27397918701172
11,50.0,512.0,pole,2,15.987109184265137
12,713.5139615909271,366.91874368013737,pole,2,101.48434448242188
13,954.3788580246916,484.18209876543216,pole,2,15.802637100219727
