,x,y,category,consensus,depth
0,541.5,355.0,pole,3,90.38334655761719
1,1198.5,719.0,pole,2,5.293312072753906
2,830.0,505.0,pole,2,15.722579002380371
3,745.5,435.0,pole,2,28.651113510131836
4,1087.5,684.0,pole,2,6.490172863006592
5,782.5,471.0,pole,2,18.896305084228516
6,796.5,481.0,pole,2,17.758426666259766
7,1006.0,629.0,pole,2,7.724520683288574
8,953.5,589.0,pole,2,9.302199363708496
9,977.5,514.0,pole,2,13.620915412902832
10,482.90814607570456,409.9418755219958,pole,2,46.49085998535156
11,726.9366285871956,431.70442306455766,pole,2,28.644023895263672
12,522.1190582753068,384.3205083018711,pole,2,64.62242889404297
13,491.1408164782096,405.20527063288336,pole,2,47.481773376464844
14,812.8979750803161,492.0267582739151,pole,2,16.78162384033203
15,514.5419001565629,388.1971938509959,pole,2,64.58480072021484
16,718.4868785282308,425.59882549099206,pole,2,31.36282730102539
17,487.644750964817,407.460796770556,pole,2,46.68180847167969
18,499.0,390.0,pole,2,60.32089614868164
19,771.1025913065844,463.833697702332,pole,1,20.423351287841797
20,1102.3725065729311,564.4426315300641,pole,1,9.897197723388672
21,713.4689587737605,422.16551197477554,pole,1,31.39776039123535
22,706.9984833008909,418.0719458592866,pole,1,36.0821418762207
23,702.3767151059841,413.84632922394326,pole,1,37.85253143310547
24,697.0946943118049,409.2245610290364,pole,1,40.904052734375
25,688.2473094815547,405.527146473111,pole,1,44.19633483886719
26,691.5485724779167,405.6591969929655,pole,1,44.19633483886719
27,477.9459885728249,394.3787451720549,pole,1,61.243629455566406
28,698.5,371.0,pole,1,70.28030395507812
