,x,y,category,consensus,depth
0,955.6220737359016,397.9239153473175,pole,3,42.38620376586914
1,1222.0,440.0,pole,3,21.185667037963867
2,1070.0,410.0,pole,3,29.637142181396484
3,657.0,389.0,pole,3,92.8458023071289
4,889.0,388.0,pole,3,65.73527526855469
5,724.8370560096276,386.64436543829066,pole,3,72.78731536865234
6,896.4743726186946,386.2394799145184,pole,1,65.6921157836914
7,873.3420625693677,385.6163873879372,pole,1,67.25878143310547
8,528.8597215077733,395.8308029930652,pole,1,80.58553314208984
9,567.2334480024007,395.133098874981,pole,1,82.47309112548828
10,580.2572582066379,393.03998652072863,pole,1,73.65621948242188
11,670.7753750733086,387.2794152607199,pole,1,91.28939056396484
12,692.0272556123891,386.2477705743568,pole,1,75.7206039428711
