,x,y,category,consensus,depth
0,644.1424358501579,412.3937735055439,pole,3,39.31775665283203
1,570.0,542.0,pole,3,11.704720497131348
2,361.5,441.0,pole,3,25.56157112121582
3,954.5,473.0,pole,2,19.342998504638672
4,1150.5,509.0,pole,2,13.475582122802734
5,1239.0,524.0,pole,2,12.940301895141602
6,908.5,463.0,pole,2,20.900043487548828
7,869.0,456.0,pole,2,22.480546951293945
8,832.3610128743715,450.48429224298894,pole,2,23.938758850097656
9,800.2666234425013,443.9723871408704,pole,2,26.298669815063477
10,1011.0,485.0,pole,2,17.249839782714844
11,1075.0,499.0,pole,2,15.916766166687012
12,899.1080401710868,465.13607872275577,pole,2,20.906448364257812
13,635.8232530993256,405.8572727727471,pole,1,15.876397132873535
14,612.054159525519,400.5092267186406,pole,1,43.65277099609375
