,x,y,category,consensus,depth
0,757.0,396.0,pole,3,37.035133361816406
1,362.5,383.0,pole,3,45.479305267333984
2,668.5,395.0,pole,3,38.158260345458984
3,990.5,418.0,pole,3,29.32855987548828
4,1264.0,416.0,pole,3,31.68678092956543
5,203.0,457.0,pole,3,14.572356224060059
6,437.0,385.0,pole,2,41.88114929199219
7,81.5,384.0,pole,2,22.108686447143555
8,243.0,388.0,pole,2,22.168766021728516
9,138.0,382.0,pole,1,23.0629825592041
10,518.3319800870986,371.71519311991057,pole,1,75.60244750976562
11,581.1677459301793,368.1822584941952,pole,1,87.97370910644531
12,94.5216049382716,374.71064814814815,pole,1,25.551559448242188
