,x,y,category,consensus,depth
0,106.0,516.0,pole,3,15.15406608581543
1,333.0,443.0,pole,3,29.978328704833984
2,983.0,545.0,pole,3,11.292798042297363
3,94.0,535.0,pole,2,15.0497407913208
4,885.5,533.0,pole,2,13.445525169372559
5,859.5,514.0,pole,2,14.068859100341797
6,45.5,554.0,pole,2,13.134072303771973
7,65.0,481.0,pole,2,21.114309310913086
8,690.8781783987197,368.6225123075078,pole,2,107.20255279541016
9,545.3273812115517,380.05790245617794,pole,1,40.84132385253906
10,701.0351707312367,375.24812774562594,pole,1,67.85472106933594
11,681.5,369.0,pole,1,27.227460861206055
