,x,y,category
0,267.9183813443073,428.1112468564243,pole
1,253.9642989826246,432.0183899176955,pole
2,242.24286979881117,435.92553297896666,pole
3,225.2188893175583,438.7163494513032,pole
4,206.24133730566987,445.41430898491086,pole
5,187.5428669410151,447.3678805155464,pole
6,171.63521304869684,451.5541052240512,pole
7,150.42500785893918,455.18216663808875,pole
8,408.70949074074076,407.50385802469134,pole
9,101.5,479.0,pole
10,122.0,468.0,pole
11,29.5,485.0,pole
12,625.5,442.0,pole
13,667.5,446.0,pole
14,282.5,430.0,pole
15,333.5,418.0,pole
16,597.0,424.0,pole
