,x,y,category
0,770.9351423182443,416.61308299039786,pole
1,774.6190200617285,418.2875728737998,pole
2,775.6237139917696,420.9667566872428,pole
3,780.6471836419754,424.65063443072705,pole
4,783.3263674554184,428.6694101508917,pole
5,789.6894290123457,430.678798010974,pole
6,794.7128986625515,436.7069615912209,pole
7,799.401470336077,442.065329218107,pole
8,805.7645318930042,447.75859482167357,pole
9,812.1275934499315,453.1169624485597,pole
10,819.8302469135804,462.82900377229083,pole
11,831.2167781207133,471.2014531893005,pole
12,572.6755401234568,407.2359396433471,pole
13,566.6473765432099,409.2453275034294,pole
14,560.9541109396434,411.2547153635117,pole
15,547.5581918724281,413.264103223594,pole
16,540.52533436214,414.26879715363515,pole
17,536.8414566186558,416.27818501371746,pole
18,531.4830889917696,418.95736882716056,pole
19,524.7851294581619,422.3063485939644,pole
20,515.0730881344308,424.31573645404666,pole
21,506.3657407407408,426.66002229080937,pole
22,498.66308727709196,430.678798010974,pole
23,488.61614797668045,433.0230838477367,pole
24,475.89002486282584,435.36736968449935,pole
25,463.833697702332,441.0606352880659,pole
26,451.1075745884774,445.74920696159126,pole
27,32.0,591.0,pole
28,107.5,560.0,pole
29,1022.0,654.0,pole
30,967.5,599.0,pole
31,927.5,558.0,pole
32,329.5,486.0,pole
33,896.5,534.0,pole
34,874.0,514.0,pole
35,841.5,482.0,pole
36,854.0,496.0,pole
37,373.5,475.0,pole
38,417.0,457.0,pole
39,397.5,464.0,pole
40,434.0,449.0,pole
41,577.5,397.0,pole
42,733.5,395.0,pole
