,x,y,category
0,1032.6019463561056,371.828794507271,pole
1,1112.3423005386605,372.25058419862535,pole
2,1270.9418544417329,386.2537856102818,pole
3,1069.3015467165205,387.34422296414675,pole
4,1102.151013202111,405.554361972079,pole
5,1130.502164667117,383.18353151922264,pole
6,994.7337206513381,394.9257348883548,pole
7,1005.8815192743764,379.64143990929705,pole
8,988.874716553288,369.7208049886621,pole
9,923.1859410430841,450.11337868480734,pole
10,605.8502197265623,391.38793945312483,pole
11,581.6650390624998,388.4887695312499,pole
12,430.29833568372493,400.6815078140311,pole
13,1055.0,408.0,pole
14,1219.0,376.0,pole
15,1192.0,373.0,pole
16,1170.0,372.0,pole
17,1162.0,372.0,pole
18,868.0,387.0,pole
19,862.0,387.0,pole
20,403.0,404.0,pole
