,x,y,category
0,262.81689317322093,426.7993803284591,pole
1,217.28916703756656,432.4639002802627,pole
2,209.82645952625919,434.8270909921767,pole
3,200.26692278340872,436.2265793854733,pole
4,191.86863247313673,438.16464638015145,pole
5,179.59420817350846,439.77970220904996,pole
6,165.86623362787157,443.8173417812961,pole
7,154.72234840847221,444.6248696957453,pole
8,143.57846318907286,446.23992552464375,pole
9,129.2044663118766,450.1160595140001,pole
10,121.1291871673843,454.96122700069543,pole
11,112.08487452555293,464.0055396425268,pole
12,57.818998674564774,464.3285508083065,pole
13,467.2291910770082,425.3669439919601,pole
14,473.0433920610426,429.7857367398263,pole
15,529.0316358024692,453.8001543209877,pole
16,563.7538580246913,452.3533950617284,pole
