,x,y,category
0,1080.9018251790887,411.99893308946815,pole
1,1101.7399215058683,407.0870960981558,pole
2,1141.1834609815578,404.8544429202866,pole
3,1146.5418286084441,406.78940900777326,pole
4,1068.5697460877477,421.3297053316152,pole
5,1057.3158079058637,435.3001113505056,pole
6,1038.4561777394292,465.35856090326735,pole
7,964.3719659378809,404.5644222126982,pole
8,802.3908833020253,405.6339611522175,pole
9,795.6817106665198,454.9828226043505,pole
10,776.8436994782483,459.82688262419174,pole
11,584.9957673769015,425.9984868084585,pole
12,571.6153721379396,464.69126543178993,pole
13,541.6605821644182,413.7894558735145,pole
14,517.1425196012656,469.42659784374547,pole
15,423.4948306036825,471.1505136692506,pole
16,317.40126606198044,451.70218936339984,pole
17,257.73474899218957,454.5727434492317,pole
18,1028.0,453.0,pole
19,1020.0,461.0,pole
