,x,y,category
0,767.8732179600238,433.69287980109755,pole
1,750.6498934450326,437.99871092984534,pole
2,1274.5061662268215,475.4320596319833,pole
3,1160.9881705605965,430.6167452454623,pole
4,1180.7479358377154,466.531486958924,pole
5,1242.611034307842,446.9957716525683,pole
6,1226.098703513184,430.94857693663323,pole
7,1197.2602666323733,407.22663692177264,pole
8,1190.0506574121705,401.877572016461,pole
9,513.0,464.0,pole
10,467.0,472.0,pole
11,416.0,482.0,pole
12,279.0,511.0,pole
13,178.0,526.0,pole
14,58.0,548.0,pole
