,x,y,category
0,845.0931440927112,421.867455087104,pole
1,791.2427681745027,486.5355684556603,pole
2,777.5147936288657,475.4993536248542,pole
3,850.1157407407408,538.1944444444445,pole
4,824.0740740740741,515.0462962962963,pole
5,923.0324074074074,598.9583333333334,pole
6,978.587962962963,645.8333333333334,pole
7,505.706345234202,347.0472381588676,pole
8,454.9030849908552,379.1523521702921,pole
9,446.9293236413222,391.1129941945915,pole
10,434.37064951580777,397.29265924047957,pole
11,404.26970042132086,405.0670765562742,pole
12,364.2015496399178,410.84805353468556,pole
13,327.7215914658045,445.9326034726306,pole
14,318.15307784636497,444.93588330393897,pole
15,311.37538069926194,455.70046112580843,pole
16,291.6403213591679,464.670942644033,pole
17,274.09804639019535,442.34441086534076,pole
