,x,y,category
0,768.9257544581619,432.0183899176955,pole
1,780.6471836419754,440.7257373113855,pole
2,788.0149391289439,446.75390089163244,pole
3,801.4108581961592,456.13104423868316,pole
4,815.4765732167353,463.833697702332,pole
5,831.0,479.0,pole
6,851.0,493.0,pole
7,875.0,511.0,pole
8,914.0,536.0,pole
9,960.0,565.0,pole
10,1021.0,613.0,pole
11,1117.0,674.0,pole
12,497.35590329566594,399.86548043434993,pole
13,480.9527527824921,422.1490056597936,pole
14,471.358457199315,422.7679924716115,pole
15,462.6926418338647,426.48191334251874,pole
16,440.0996232025121,432.3622880547886,pole
17,426.48191334251874,437.62367595524057,pole
18,417.1971111652506,441.0281034202389,pole
19,403.2699078993483,443.50405066751046,pole
20,388.41422441571916,450.62239900341604,pole
21,372.0110739025454,455.57429349795905,pole
22,351.5845091125554,463.0021352397736,pole
23,326.5155432339313,471.9774440111329,pole
24,301.13708394939823,482.1907264061279,pole
25,271.08175839054906,492.87592434645285,pole
26,235.65630132814775,509.81853424586217,pole
27,188.67906478887647,525.9910255134802,pole
28,133.23052329990054,548.3244658354288,pole
29,62.37960917509794,574.5084993163341,pole
