,x,y,category
0,50.00212846269624,432.8091212515242,pole
1,301.2019537672768,452.7536943938675,pole
2,295.11706581238235,457.5075131086288,pole
3,290.74355259480194,462.07117907479966,pole
4,780.8305801530147,420.4165671541251,pole
5,790.9971258736692,436.962121954406,pole
6,771.0627224998369,471.0499517236594,pole
7,745.5466861813314,420.8152552216018,pole
8,717.4391774242278,445.9326034726306,pole
9,696.9067419491804,446.53063557384553,pole
10,739.5663651691817,442.7430989328174,pole
11,400.53384556681743,405.70202421929247,pole
12,425.40570533185365,403.2794404759448,pole
13,481.77115376040985,406.8325632995214,pole
14,663.2257419449095,412.1205596044387,pole
15,616.1211321335372,408.71756497928254,pole
