,x,y,category
0,510.0564531368104,399.5811287477955,pole
1,506.3657407407408,401.7955561854372,pole
2,693.4620770461819,391.38410208047554,pole
3,1098.0,461.0,pole
4,963.0,479.0,pole
5,872.0,462.0,pole
6,788.0,461.0,pole
7,777.0,455.0,pole
8,739.0,414.0,pole
9,763.0,413.0,pole
10,286.0,476.0,pole
11,307.0,465.0,pole
12,252.0,433.0,pole
13,271.0,455.0,pole
14,25.0,486.0,pole
15,436.0,424.0,pole
16,446.0654994951228,419.5527430079257,pole
17,452.34483655788,416.9944945749505,pole
18,459.3218777387213,413.97111006325264,pole
