,x,y,category
0,656.7349322702332,391.495734739369,pole
1,137.4995407113463,542.2476668136391,pole
2,205.81872795414463,518.996178718401,pole
3,261.22042181069963,501.19874338624345,pole
4,303.7046222810112,487.7071391828337,pole
5,339.5865483539095,476.22492283950623,pole
6,369.4403108465609,465.8909281305116,pole
7,456.9098901844876,439.5244960276462,pole
8,465.46676387105794,436.1289112313881,pole
9,460.033828197045,429.6093884225726,pole
10,839.8364141395587,405.4657646237508,pole
11,824.088235474231,435.1680256507611,pole
12,794.5853184809591,432.1778651446862,pole
13,800.3662954593705,434.5699935495461,pole
