,x,y,category
0,937.5,458.1404320987655,pole
1,886.863425925926,519.8688271604939,pole
2,884.4521604938273,434.9922839506173,pole
3,14.0,475.0,pole
4,74.79388145861911,459.9265546410608,pole
5,127.26123113854597,456.577574874257,pole
6,170.51888645976223,442.065329218107,pole
7,206.24133730566987,433.41379815386375,pole
8,218.8000114311843,428.1112468564243,pole
9,247.82450274348423,424.48318544238685,pole
10,263.7321566358025,421.6923689700503,pole
11,279.9188921753544,417.5061442615455,pole
12,327.3627722050755,415.8316543781436,pole
13,431.6401367743346,399.5903751846533,pole
14,477.7202660985545,398.0772963113207,pole
15,740.0354222190107,418.8921193741922,pole
16,722.6822615317736,407.2501254954129,pole
17,727.2951270309126,409.0074075903229,pole
