,x,y,category
0,1082.9793259565618,332.9158668681282,pole
1,1154.2866066779814,373.4718827784357,pole
2,1211.778101759626,386.396327409193,pole
3,77.96424897119341,535.7028034979423,pole
4,158.3397633744856,522.0389660493827,pole
5,179.23739711934155,511.9920267489712,pole
6,296.1837705761317,492.3000257201646,pole
7,370.1292438271605,481.44933127572017,pole
8,434.8315329218107,470.5986368312757,pole
9,527.2633744855967,454.52353395061726,pole
10,564.5635105650535,447.8097229305157,pole
11,598.2205470655637,441.5346822270308,pole
12,1113.5357724622772,437.9256181174745,pole
13,1183.0736162313292,441.6467067472566,pole
14,1234.2385848908325,420.4830151653712,pole
