,x,y,category
0,237.9946269464767,482.38487497539126,pole
1,457.9652308424466,399.4356076031665,pole
2,453.8952901536225,400.01702770156993,pole
3,451.18199636107306,400.59844779997337,pole
4,444.980181978103,401.56748129731244,pole
5,420.94815124409394,411.6454296696388,pole
6,407.5754889808147,411.451622970171,pole
7,739.167677101705,410.4892342739565,pole
8,587.2264584356311,409.2278389002264,pole
9,376.42532578875176,421.3016546639232,pole
10,384.46287722908096,417.9526748971194,pole
11,363.0294067215364,405.5614497599452,pole
12,283.32368827160496,420.9667566872428,pole
13,871.0775141327673,503.0703045867094,pole
