,x,y,category
0,1224.0,688.0,pole
1,1006.0,451.0,pole
2,1095.0,618.0,pole
3,996.0,573.0,pole
4,928.0,545.0,pole
5,877.0,520.0,pole
6,280.9124228395062,429.20524691358025,pole
7,300.6044238683128,431.616512345679,pole
8,304.22132201646093,431.616512345679,pole
9,491.4962705761317,412.3263888888889,pole
10,518.4220679012345,410.718878600823,pole
11,510.3845164609053,401.47569444444446,pole
12,538.1140689300412,403.0832047325103,pole
13,563.0304783950618,394.6437757201646,pole
14,579.5074588477366,390.2231224279835,pole
15,589.1525205761317,403.8869598765432,pole
16,643.8078703703703,382.5874485596708,pole
17,605.2276234567901,380.97993827160496,pole
