,x,y,category
0,1217.0,560.0,pole
1,1200.0,611.0,pole
2,1146.0,591.0,pole
3,987.1720679012346,427.758487654321,pole
4,666.4469735939645,516.7475780178327,pole
5,807.4390217764061,433.0230838477367,pole
6,742.1339163237312,431.6834919410151,pole
7,683.1918724279836,428.3345121742113,pole
8,676.493912894376,439.7210433813444,pole
9,535.7028034979423,421.5695730452675,pole
10,595.9844393004115,424.7845936213992,pole
11,507.9732510288066,434.8315329218107,pole
12,528.469007201646,455.7291666666667,pole
13,499.5338220164609,458.1404320987654,pole
14,446.8878600823045,451.71039094650206,pole
15,409.1113683127572,455.3272890946502,pole
16,120.89816958161867,462.4941057956105,pole
17,110.18143432784638,446.7539008916325,pole
18,205.96225565843625,466.1779835390947,pole
