,x,y,category
0,36.0,657.0,pole
1,281.03521876428897,399.6449188385917,pole
2,317.0367512574303,399.365837191358,pole
3,302.803587248514,406.9010416666667,pole
4,308.9433834876544,416.3898176726109,pole
5,445.1352273376772,451.2750235768176,pole
6,475.8342085333791,459.6474729938272,pole
7,514.0683942043896,469.1362489997714,pole
8,1154.0,612.0,pole
9,991.0,578.0,pole
10,560.2843149862827,480.24369855967086,pole
11,599.4673782578876,493.9745156035666,pole
12,614.5377872085048,491.9651277434843,pole
13,678.1684027777778,507.7053326474624,pole
14,758.8788151577504,527.464313271605,pole
15,861.1111111111111,552.0833333333334,pole
