,x,y,category
0,394.9652777777778,414.25540123456796,pole
1,383.8734567901235,417.6311728395062,pole
2,373.2638888888889,418.5956790123457,pole
3,361.68981481481484,420.04243827160496,pole
4,132.6195987654321,459.5871913580247,pole
5,106.57793209876544,464.40972222222223,pole
6,72.33796296296296,468.75000000000006,pole
7,2.8935185185185186,478.87731481481484,pole
8,37.5,474.0,pole
9,158.0,455.0,pole
10,184.5,451.0,pole
11,205.5,448.0,pole
12,226.0,446.0,pole
13,919.5,447.0,pole
14,893.0,444.0,pole
15,672.0,409.0,pole
