,x,y,category
0,490.0673725422954,404.11022519433016,pole
1,485.60206618655695,406.3428783721994,pole
2,521.8826803269319,382.90002000457247,pole
3,516.3010473822588,387.0862447130773,pole
4,499.277066901006,392.66787765775035,pole
5,483.36941300868773,410.2500214334705,pole
6,771.1025913065844,463.83369770233196,pole
7,811.2903485082305,490.9046174839964,pole
8,1198.5,719.0,pole
9,1087.5,684.0,pole
10,1006.0,629.0,pole
11,977.5,514.0,pole
12,953.5,589.0,pole
13,782.5,471.0,pole
14,796.5,481.0,pole
15,830.0,505.0,pole
16,726.0,431.0,pole
17,717.0,424.0,pole
18,541.5,355.0,pole
19,745.5,435.0,pole
