,x,y,category
0,145.30957625588513,380.5980830766764,pole
1,280.0506807309925,368.8787513204077,pole
2,230.9529835324794,360.8034721759154,pole
3,390.24363271412153,375.0159634702218,pole
4,445.89384213273695,381.3838978813072,pole
5,431.0814729591254,385.26003187066345,pole
6,587.445224645438,408.95517796853323,pole
7,534.2024550401113,413.7723809328247,pole
8,526.8498820946138,411.9976219459805,pole
9,992.3761011161224,524.2622632088352,pole
10,940.5051511774121,426.0646481100443,pole
11,913.9923946902151,420.4830151653712,pole
